id,url,name,phone,homepage,address,city,state,lat,lon,expiry,postdate,provider,down,up,dealtitle,dealinfo,dealoriginalprice,dealprice,dealdiscount,dealsavings,disclaimer,dealsinstore,storeurl,showimage,showimagestandardbig,showimagestandardsmall
12932467,http://www.8coupons.com/apiout/showdeal/deal/12932467/3449003/aff,Arashi Sushi House,415.386.8648,https://www.facebook.com/arashisushihouse/timeline?ref=page_internal,4724 Geary Blvd,San Francisco,CA,37.7811,-122.47,2015-11-25,2015-11-23 04:23:35,Amazon Local,,,$26 for $53 - Meal for Two at Arashi Sushi House,"Dig into some of the area's freshest, tastiest sushi creations with a visit to Arashi Sushi House. This popular dining destination has earned legions of loyal customers thanks to its friendly service and artfully plated dishes.   $26 ($53 value) for a sushi meal for two  Try classic rolls like spicy tuna or sample their signature creations  Includes 2 miso soups, 1 bowl of garlic edamame, 4 pieces of agedashi tofu, 4 pieces of tempura, 6 pieces of plum sake sashimi, and 2 rolls from a special menu  Great for the whole family   Arashi Sushi House:  Facebook",53,26,51,27,". ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. /li. li. Limit 1 voucher redemption per individual. /li. li. Limit 1 per table per visit. /li. li. Entire value must be used in a single visit. /li. li. Includes 2 miso soups, 1 bowl of garlic edamame, 4 pieces of agedashi tofu, 4 pieces of tempura, 6 pieces of plum sake sashimi, and 2 rolls from a special menu. /li. li. Discount apportioned among all items purchased. No item provided free. /li. li. Entire value must be used in a single visit. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",50,http://www.8coupons.com/discounts/arashi-sushi-house-san-francisco-94118,http://g-ecx.images-amazon.com/images/G/01/ember/deals/7b2e998f958a2daea8a88053a280ed3fb630aef930a9d6d594ac5a1de74a908d,http://www.8coupons.com/image/deal/12932467/featured,http://www.8coupons.com/image/deal/12932467
12998415,http://www.8coupons.com/apiout/showdeal/deal/12998415/3449003/aff,Clay Oven Indian Restaurant,415.731.2400,,385 West Portal Ave.,San Francisco,CA,37.7367,-122.47,2015-11-25,2015-11-23 04:23:28,Amazon Local,,,$16 to Spend at Clay Oven Indian Restaurant,"Get your fill of rich, authentically prepared Indian food at Clay Oven Indian Restaurant. Their menu is packed with traditional Indian dishes made with the freshest, most flavorful meats, vegetables, and spices.    $8 for $16 to spend on food and drink  Start with samosas or pakora  Chicken, lamb, seafood, and vegetarian dishes made with potent spices  Soups, salads, and plenty of sides round out the menu   Clay Oven Indian Restaurant:  Website  |  Menu",16,8,50,8,". ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. /li. li. Limit 1 voucher redemption per individual. /li. li. Limit 1 voucher per table per visit. /li. li. Valid only after 2:30 p. m. /li. li. Reservations are required and subject to availability. Merchant cancellation/rescheduling policy of 24 hours applies; voucher subject to forfeiture. /li. li. Excludes happy hour, takeout, and delivery. /li. li. Not valid with other promotions or specials. /li. li. Discount apportioned among all items purchased. No item provided free. /li. li. Valid only at listed location. /li. li. Entire value must be used in a single visit. br. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",50,http://www.8coupons.com/discounts/clay-oven-indian-restaurant-san-francisco-94127,http://g-ecx.images-amazon.com/images/G/01/ember/deals/276bc3d180bd495498a5f8fa37c3fd253b147734f7e5495eff1e8cdee71ccaad,http://www.8coupons.com/image/deal/12998415/featured,http://www.8coupons.com/image/deal/12998415
13295679,http://www.8coupons.com/apiout/showdeal/deal/13295679/3449003/aff,Al-Masri,415.876.2300,http://www.almasrisfca.com/,4031 Balboa Street,San Francisco,CA,37.7754,-122.502,2015-11-25,2015-11-23 04:24:14,Amazon Local,,,$24 to Spend at Al-Masri,"Discover the subtle and flavorful pleasures of fresh, authentic Egyptian cuisine at Al-Masri. Whether you stop by for an intimate meal or a lively Sunday dinner with music and belly dancing, you'll have a memorable and unique experience.   $12 for $24 to spend on food and drink  Remarkable grilled meats  Surprising spice and herb combinations   Al-Masri:  Website  |  Menu",24,12,50,12,". ul. li. Limit 1 voucher per purchaser; additional 2 vouchers may be sent as gifts. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 voucher per table/party per visit. br. /li. li. Reservations are required and subject to availability. Merchant cancellation/rescheduling policy of 24 hours applies; voucher subject to forfeiture. /li. li. Excludes takeout, delivery, and holidays. br. /li. li. Valid for Sunday all-you-can-eat dinner buffet. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Valid only at listed location. /li. li. Entire value must be used in a single visit. br. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",50,http://www.8coupons.com/discounts/al-masri-san-francisco-94121,http://g-ecx.images-amazon.com/images/G/01/ember/deals/3418deebe481b6b0d5463b9dda195c8515e899a1551229e1ee77a5c2902ae038,http://www.8coupons.com/image/deal/13295679/featured,http://www.8coupons.com/image/deal/13295679
14292873,http://www.8coupons.com/apiout/showdeal/deal/14292873/3449003/aff,The Spinnaker,415.332.1500,,100 Spinnaker Dr,Sausalito,CA,37.8571,-122.479,2015-11-24,2015-11-23 09:15:40,Goldstar,,,$5.00 for $10.00 - Advanced Degrees Singles Party at The Spinnaker,"It's hard for well-educated singles to meet compatible romantic partners -- perhaps because only 7 percent of Americans have an advanced degree. Whether you're continuing your quest to discover your true match or planning to turn over a new leaf by getting yourself out there, you'll meet a bevy of new single friends with doctoral or masters degrees at this sophisticated event. The night kicks off with a fun mixer game, making it easy to meet people, and includes appetizers. The Society of Single Professionals, the largest non-profit singles organization in the world, is sponsoring so there's bound to be a great mix of people at this party at the waterfront Spinnaker restaurant in Sausalito. Make sure you dress to impress.",10,5,50,5,,1,http://www.8coupons.com/discounts/spinnaker-restaurant-sausalito-94965,https://i.gse.io/gse_media/115/10/1446695113-Advanced_Degrees_Singles_Party_tickets.jpg?p=1,http://www.8coupons.com/image/deal/14292873/featured,http://www.8coupons.com/image/deal/14292873
14133741,http://www.8coupons.com/apiout/showdeal/deal/14133741/3449003/aff,Yoshi's Oakland,510.238.9200,,510 Embarcadero West,Oakland,CA,37.7959,-122.278,2015-11-24,2015-11-23 09:14:52,Goldstar,,,$89.00 for $89.00 - The Ann Wilson Thing: Heart Singer in Solo Blues Show,"Here's the thing about The Ann Wilson Thing -- it's a rare chance to see one of the greatest vocalists in rock history singing the low-down dirty blues and more in an intimate setting, and putting her own retro cool spin on favorites by Buffalo Springfield and others. Wilson is, of course, best known as one-half of the legendary sister act Heart, and is responsible for huge hits like ""Crazy on You,"" ""Barracuda,"" ""Magic Man,"" ""Dog & Butterfly,"" ""Straight On,"" ""Alone"" and more. But at Yoshi's Oakland, she'll be showing off her unmatched vocal power and range on a wide variety of interesting tunes. And here's another thing about The Ann Wilson Thing -- whatever she sings, it's definitely going to be from the heart.",89,89,0,0,,2,http://www.8coupons.com/discounts/yoshi-s-jazz-club-and-restaurant-oakland-94607,https://i.gse.io/gse_media/115/9/1444161565-The_Ann_Wilson_Thing_tickets.jpg?p=1,http://www.8coupons.com/image/deal/14133741/featured,http://www.8coupons.com/image/deal/14133741
13586533,http://www.8coupons.com/apiout/showdeal/deal/13586533/3449003/aff,Pasta Pelican Waterfront Restaurant,510.864.7427,,2455 MARINER SQUARE DR,Alameda,CA,37.7876,-122.276,2015-11-25,2015-11-23 05:30:48,Travelzoo,,,$25 -- Alameda: Waterfront Dining for 2 at Pasta Pelican,"This ""charming Italian-American eatery"" is a ""vacation-like getaway"" (Alameda Magazine)   Travelzoo members praise the views, service and food   ""A popular Mariner Square destination"" (Oakland Magazine)   ""The pasta is the focus here""; Oakland Mag praises the azzurro delizia and puttanesca   Jan. 2, 2016 - April 30, 2016 ]].",40,25,38,15,". ![CDATA[. b. Vouchers can be redeemed starting Jan. 2, 2016. /b. ; valid during merchant's operating hours. Reservations required; subject to availability. Upon arrival, present printed voucher or display in Travelzoo mobile app. Tax, if applicable, and gratuity are not included. Please tip on the full value; 18-20% is customary for good service. Must order at least one food dish. Limit one voucher per table. Not valid on holidays or holiday weekends, including New Year's Eve, Valentine's Day, the lighted boat parade and any federal holidays (call merchant for specific date restrictions). Limit one purchase per person; may buy additional as gifts. If limit is exceeded, voucher subject to forfeiture. Not valid during special events, such as Restaurant Week. ]].",50,http://www.8coupons.com/discounts/pasta-pelican-restaurant-oakland-94622,http://www.tzoo-img.com/images/tzoo.hd.57822.0.131435.Pasta.jpg?v=1&width=514,http://www.8coupons.com/image/deal/13586533/featured,http://www.8coupons.com/image/deal/13586533
12428603,http://www.8coupons.com/apiout/showdeal/deal/12428603/3449003/aff,Dragon Gate Bar and Grille,510.922.8032,,300 Broadway,Oakland,CA,37.7968,-122.276,2015-11-25,2015-11-23 00:46:41,Amazon Local,,,$22 to Spend at Dragon Gate Bar and Grille,"Kick your evening into high gear with today's deal from Dragon Gate Bar & Grille. This upscale lounge boasts cool, authentic Chinese decor, delicious cocktails, and a menu brimming with tasty pub fare.   $11 for $22 to spend on food and drink  Enjoy great music, friendly staff, and cocktails done right, including their signature Manhattan   Three private karaoke rooms   Relax over drinks with friends and catch the big game on one of the large flat-screen televisions   Dragon Gate Bar & Grille on  Facebook",22,11,50,11,. p. /p. p. /p. ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 per table per visit. br. /li. li. Entire value must be used in a single visit. br. /li. li. Valid only for dine-in. br. /li. li. Customer must purchase at least 1 food item; voucher cannot be solely used on alcohol. br. /li. li. Excludes happy hour prices and happy hour menu. br. /li. li. Discount apportioned among all items purchased. No item provided free. /li. li. Available for use beginning the day after purchase. br. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. br. /li. li. PAID VALUE DOES NOT EXPIRE. br. /li. /ul. p. /p. p. /p.,50,http://www.8coupons.com/discounts/dragon-gate-bar-and-grille-oakland-94607,http://g-ecx.images-amazon.com/images/G/01/ember/deals/bb41b245f6d08910382a2862f3d8ead4a0d3548e4861443347ac2390dedc66,http://www.8coupons.com/image/deal/12428603/featured,http://www.8coupons.com/image/deal/12428603
14010137,http://www.8coupons.com/apiout/showdeal/deal/14010137/3449003/aff,Spice Monkey,510.268.0170,,1628 Webster St,Oakland,CA,37.8054,-122.268,2015-11-28,2015-11-23 09:15:19,Goldstar,,,"$5.00 for $10.00 - Watch Comics Battle and Cheer for Your Favorites at ""Comedy Machine Oakland""","It's a one-night comedy tournament and you and your fellow audience members will determine the fates of the comics at  Comedy Machine Oakland. Watch the best of the Bay Area's stand-up comedians as they bring their A-game to the stage at Spice Monkey, a restaurant and bar featuring globally inspired cuisine and delicious cocktails. The comedy rumble will be hosted by comics Ira Summer and Samson ""Mahatma Moses"" Koletar, who's known as ""the world's only Indian Jewish stand-up comedian. "" The lineup of contenders will change each night, so this is one you'll want to come to again and again.",10,5,50,5,,1,http://www.8coupons.com/discounts/spice-monkey-cafe-oakland-94612,https://i.gse.io/gse_media/115/8/1441912811-comedy_machine_tickets.jpg?p=1,http://www.8coupons.com/image/deal/14010137/featured,http://www.8coupons.com/image/deal/14010137
13214407,http://www.8coupons.com/apiout/showdeal/deal/13214407/3449003/aff,3KB Sports Bar,510.865.2344,,3000 Broadway,Oakland,CA,37.8188,-122.262,2015-11-28,2015-11-23 09:15:50,Goldstar,,,"$5.00 for $10.00 - ""TMI Storytelling"": True Tales With No Boundaries","Raw stories and real spit rule the mic during  TMI Storytelling , an unpolished monthly show inspired by  The Moth  and  Snap Judgment. Bay Area comedian Gina Gold hosts this comedic series, which covers funny, provocative topics and features a rotating cast of burlesque performers, musicians, circus contortionists and storytellers giving a unadulterated, often hardcore look at life. You'll hear 10-minute tales of heartbreak and woe, peppered with humorous asides and serious commentary highlighting a new theme each month. You might even take home a door prize giveaway at  TMI Storytelling  at 3KB Sports Bar.",10,5,50,10,,1,http://www.8coupons.com/discounts/3kb-sports-bar-oakland-94611,https://i.gse.io/gse_media/115/9/1445292859-TMI-Storytelling-tickets.jpg?p=1,http://www.8coupons.com/image/deal/13214407/featured,http://www.8coupons.com/image/deal/13214407
13279687,http://www.8coupons.com/apiout/showdeal/deal/13279687/3449003/aff,Lotus Thai Cuisine,510.658.8491,,4133 Piedmont Avenue,Oakland,CA,37.8269,-122.252,2015-11-25,2015-11-23 00:46:34,Amazon Local,,,$24 to Spend at Lotus Thai Cuisine,"Satisfy your craving for your favorite Thai fare at Lotus Thai Cuisine, featuring expertly prepared dishes sure to delight your palate.   $12 for $24 to spend on food and drink  Generous portions of all your favorites. curries, pad Thai, satay, and more  Colorful and inviting atmosphere",24,12,50,12,". ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 per table per visit. br. /li. li. Entire value must be used in a single visit. br. /li. li. Excludes holidays. br. /li. li. Excludes happy hour. br. /li. li. Valid only for dine-in. br. /li. li. Not valid with other coupons, offers, or specials. br. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Available for use immediately after purchase. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.",50,http://www.8coupons.com/discounts/lotus-thai-cuisine-oakland-94661,http://g-ecx.images-amazon.com/images/G/01/ember/deals/65f2bf676b1d7afd77f820833ec5598796e9f43e63b43884269491651e8df7,http://www.8coupons.com/image/deal/13279687/featured,http://www.8coupons.com/image/deal/13279687
13201173,http://www.8coupons.com/apiout/showdeal/deal/13201173/3449003/aff,Himalayan Flavors,510.704.0174,,1585 University Ave,Berkeley,CA,37.8707,-122.28,2015-11-25,2015-11-23 00:46:38,Amazon Local,,,$22 to Spend at Himalayan Flavors,"Indulge in the delicious tastes of the Himalayas with this deal from Himalayan Flavors. This welcoming eatery combines fresh and local ingredients with an innovative menu and excellent service for a meal you won't soon forget.   $11 for $22 to spend on food and drink  Incredible cuisine from Nepal, India, and Pakistan  Large selection of vegetarian dishes  Open for lunch and dinner seven days a week   Himalayan Flavors:  Website  |  Menu",22,11,50,11,. ul. li. Limit 1 voucher per purchaser; additional 1 voucher may be sent as a gift. br. /li. li. Limit 1 voucher redemption per individual. br. /li. li. Limit 1 per table per visit. br. /li. li. Reservations are required Friday and Saturday nights and subject to availability. Merchant cancellation/rescheduling policy of 24 hours applies; voucher subject to forfeiture. /li. li. Valid only for dine-in. br. /li. li. Excludes lunch specials. br. /li. li. Discount apportioned among all items purchased. No item provided free. br. /li. li. Entire value must be used in a single visit. br. /li. li. Available for use beginning the day after purchase. br. /li. li. PROMOTIONAL VALUE EXPIRES 180 DAYS FROM THE PURCHASE DATE. /li. li. PAID VALUE DOES NOT EXPIRE. /li. /ul.,50,http://www.8coupons.com/discounts/himalayan-flavors-restaurant-berkeley-94703,http://g-ecx.images-amazon.com/images/G/01/ember/deals/35a85dac35d7a7c8c2b9f43c7ebd238689c2ecdc7a667aa4b88bf283be164,http://www.8coupons.com/image/deal/13201173/featured,http://www.8coupons.com/image/deal/13201173
